bar_id	bar_pass	bar_type	bar_type_text	unique_id	node_id	Lon	Lat	Lon_m	Lat_m
280	0.924	1	Culvert	xy4278170772769994	2182	-72.76998933	42.78170817	1870919.139	2428122.944
281	0.602	1	Culvert	xy4278132972768980	2493	-72.76898291	42.78133621	1871008.634	2428102.428
282	0.803	1	Culvert	xy4277430372768093	66	-72.76809113	42.77430277	1871269.252	2427357.382
283	0.884	1	Culvert	xy4281727172753196	2531	-72.75319936	42.8172796	1871281.65	2432310.182
284	0.884	1	Culvert	xy4281717372752975	2534	-72.75297023	42.81717804	1871302.473	2432303.683
285	0.563	1	Culvert	xy4278285972764474	2492	-72.76447934	42.78286678	1871322.689	2428357.052
286	0.833	1	Culvert	xy4277361672767185	71	-72.76718574	42.77362526	1871359.045	2427301.75
287	0.886	1	Culvert	xy4281672872752145	2533	-72.75214048	42.81673332	1871379.962	2432271.807
288	0.809	1	Culvert	xy4277274072766463	70	-72.76646288	42.77273972	1871440.058	2427219.969
289	0.808	1	Culvert	xy4277230972766386	69	-72.76638493	42.77230895	1871457.864	2427174.797
290	0.899	1	Culvert	xy4276820972765685	67	-72.76568757	42.76820965	1871623.797	2426744.06
291	0.917	1	Culvert	xy4276656372764834	2311	-72.76483439	42.766571	1871735.477	2426583.19
292	0.92	1	Culvert	xy4276621772764701	3093	-72.76469761	42.76621758	1871755.835	2426547.564
293	0.587	1	Culvert	xy4279871172753476	2600	-72.75348254	42.79871511	1871761.707	2430291.907
294	0.866	1	Culvert	xy4276041272765947	816	-72.76595289	42.76041657	1871813.653	2425893.854
295	0	1	Culvert	xy4281437872747396	2532	-72.74739544	42.81437846	1871818.014	2432109.957
296	0	1	Culvert	xy4279821772752203	791	-72.75220762	42.79822291	1871875.626	2430263.656
297	0.832	1	Culvert	xy4282427672742685	716	-72.7426812	42.82428034	1871921.817	2433276.299
298	0.64	1	Culvert	xy4274625972766708	3249	-72.76671448	42.74626451	1872136.327	2424344.361
299	0	1	Culvert	xy4283930172733885	3336	-72.73388112	42.8393029	1872209.043	2435078.223
300	0.914	1	Culvert	xy4281500172742216	965	-72.74221335	42.81500839	1872209.753	2432280.329
301	0.884	1	Culvert	xy4275837872761452	817	-72.76144766	42.75838629	1872224.276	2425762.464
302	0.592	1	Culvert	xy4283852072733400	3337	-72.73339752	42.83852062	1872268.364	2435002.948
303	0.606	1	Culvert	xy4279564272747637	3150	-72.7476398	42.79564226	1872305.908	2430073.852
304	0.838	1	Culvert	xy4281894772739326	718	-72.73933002	42.81894732	1872330.544	2432764.159
305	0.607	1	Culvert	xy4284922572727694	3247	-72.72770025	42.84922723	1872427.58	2436275.837
306	0.563	1	Culvert	xy4277786072751625	744	-72.75162535	42.77785959	1872472.706	2428067.351
307	0.78	1	Culvert	xy4281555572738628	717	-72.73862568	42.81555557	1872477.946	2432410.334
308	0.635	1	Culvert	xy4277727072750856	2866	-72.75085775	42.77727905	1872549.005	2428019.533
309	0.664	1	Culvert	xy4279319372743602	3380	-72.74360777	42.79319982	1872690.191	2429888.497
310	0.682	1	Culvert	xy4284687372724772	2715	-72.72477891	42.84687654	1872721.593	2436078.58
311	0.613	1	Culvert	xy4277509272749021	2110	-72.74902475	42.7750994	1872752.682	2427819.334
312	0	1	Culvert	xy4284445172724975	1370	-72.72497159	42.84445189	1872772.094	2435811.945
313	0.933	1	Culvert	xy4275394672755976	3250	-72.75597617	42.75395494	1872776.183	2425389.797
314	0.622	1	Culvert	xy4279389972742136	3379	-72.74214	42.79390806	1872786.837	2429994.205
315	0.795	1	Culvert	xy4287200072885470	1615	-72.88547662	42.87200562	1859372.557	2435647.73
316	0.733	1	Culvert	xy4276926572916992	2092	-72.9169977	42.76927185	1859648.026	2423888.821
317	0.66	1	Culvert	xy4287089472879700	1307	-72.87970178	42.87089455	1859857.8	2435640.246
318	0.669	1	Culvert	xy4276737472911984	533	-72.91199085	42.76737836	1860094.331	2423781.425
319	0.584	1	Culvert	xy4285169772882863	2822	-72.88286032	42.85170585	1860125.165	2433497.522
320	0.933	1	Culvert	xy4286772672873328	1333	-72.87332628	42.86772593	1860445.808	2435421.427
321	0.548	1	Culvert	xy4285118572878867	2821	-72.87886874	42.85119345	1860453.78	2433520.09
322	0.772	1	Culvert	xy4276363372908382	1117	-72.90837773	42.76363831	1860480.232	2423446.477
323	0.553	1	Culvert	xy4285159872878046	2820	-72.87805315	42.8516027	1860507.09	2433580.439
324	0.938	1	Culvert	xy4286851372871184	3008	-72.87119157	42.86851738	1860592.823	2435549.045
325	0.968	1	Culvert	xy4288607772865108	846	-72.86511113	42.8860843	1860599.15	2437573.011
326	0.753	1	Culvert	xy4282514772862469	693	-72.862474	42.82515336	1862448.264	2431017.303
327	0.672	1	Culvert	xy4277320472879767	1578	-72.8797727	42.77320587	1862481.748	2425044.508
328	0.632	1	Culvert	xy4282453472862047	3478	-72.8620411	42.82453835	1862498.985	2430959.093
329	0	1	Culvert	xy4284022072856552	603	-72.85655813	42.8402222	1862509.001	2432767.35
330	0.662	1	Culvert	xy4282414672861701	3477	-72.86170045	42.82414579	1862536.436	2430923.199
331	0.668	1	Culvert	xy4278884272872901	2944	-72.8729079	42.78884669	1862602.632	2426875.386
332	0	1	Culvert	xy4283645872855892	604	-72.85588723	42.83646165	1862663.246	2432372.701
333	0.587	1	Culvert	xy4284000372854159	1350	-72.85415727	42.84000379	1862704.264	2432790.721
334	0.65	1	Culvert	xy4282333672858663	2682	-72.85865883	42.82334351	1862798.031	2430895.811
335	0.585	1	Culvert	xy4287454472840543	988	-72.8405442	42.87454364	1862846.808	2436802.893
336	0.601	1	Culvert	xy4287395472840556	989	-72.84055872	42.8739539	1862861.562	2436738.663
337	0.737	1	Culvert	xy4282849072856082	3187	-72.85608775	42.82849223	1862862.157	2431504.553
338	0.667	1	Culvert	xy4275870172879775	1179	-72.87977344	42.75870166	1862872.14	2423471.38
339	0.696	1	Culvert	xy4283370772853999	1252	-72.85399638	42.83370826	1862886.597	2432111.184
340	0	1	Culvert	xy4283494772853457	2633	-72.85346175	42.83495349	1862895.216	2432256.698
341	0.621	1	Culvert	xy4282895872855172	3186	-72.85517199	42.82896578	1862921.644	2431573.857
342	0	1	Culvert	xy4282209472857371	2681	-72.857371	42.82209347	1862933.319	2430785.497
343	0.641	1	Culvert	xy4276984072875019	2580	-72.87501318	42.76984381	1862948.084	2424773.157
344	0.593	1	Culvert	xy4277674572871995	1805	-72.87199254	42.77675158	1863000.589	2425581.562
345	0.68	1	Culvert	xy4278991872867218	2943	-72.86722174	42.78991936	1863022.613	2427103.178
346	0.68	1	Culvert	xy4287671572835977	2853	-72.83597296	42.87671741	1863148.572	2437128.208
347	0.674	1	Culvert	xy4278883572865442	2942	-72.86544056	42.78884449	1863192.169	2427021.526
348	0.623	1	Culvert	xy4276707272872532	2579	-72.87253052	42.76707217	1863218.758	2424521.224
349	0.66	1	Culvert	xy4281926072854055	2680	-72.85406194	42.81926418	1863270.645	2430543.552
350	0.706	1	Culvert	xy4285806972840533	1887	-72.84052782	42.85807172	1863292.191	2435017.133
351	0.754	1	Culvert	xy4286179772837961	1888	-72.8379653	42.86179776	1863393.792	2435471.401
352	0.631	1	Culvert	xy4286254072837162	1886	-72.83716825	42.86254454	1863436.503	2435568.005
353	0.581	1	Culvert	xy4277485372866622	1804	-72.8666168	42.77485672	1863476.065	2425481.453
354	0.668	1	Culvert	xy4284903072841060	3472	-72.84106487	42.84903825	1863493.388	2434027.068
355	0	1	Culvert	xy4278719472861236	2938	-72.86123509	42.78719431	1863568.602	2426925.023
356	0.837	1	Culvert	xy4285527972837721	3480	-72.83772805	42.85528574	1863588.09	2434769.94
357	0.639	1	Culvert	xy4282914172845112	59	-72.84511798	42.82914853	1863709.888	2431790.803
358	0.625	1	Culvert	xy4282864472844521	194	-72.84452504	42.82865175	1863770.057	2431748.562
359	0.668	1	Culvert	xy4281595072848643	2679	-72.84863715	42.8159537	1863787.902	2430290.931
360	0.756	1	Culvert	xy4284826972836254	1663	-72.83624949	42.84827409	1863893.763	2434038.64
361	0.729	1	Culvert	xy4284785072835685	1662	-72.83568101	42.84785264	1863949.962	2434004.091
362	0.626	1	Culvert	xy4284110672835453	3176	-72.83544856	42.84111375	1864150.024	2433277.925
363	0.641	1	Culvert	xy4279503372851074	777	-72.85106962	42.79503993	1864159.612	2427975.24
364	0.556	1	Culvert	xy4283845972835729	103	-72.83573215	42.83846659	1864199.042	2432985.318
365	0	1	Culvert	xy4281255572843236	2009	-72.84323038	42.81255819	1864306.064	2430028.767
366	0.612	1	Culvert	xy4284557272830503	2042	-72.83050825	42.84557944	1864419.231	2433859.071
367	0.736	1	Culvert	xy4285634872825507	2201	-72.82551199	42.85635536	1864522.557	2435125.535
368	0.635	1	Culvert	xy4284580172829112	2041	-72.82911398	42.84581025	1864522.968	2433911.453
369	0.65	1	Culvert	xy4286352672822422	264	-72.82242481	42.8635264	1864572.509	2435963.648
370	0.661	1	Culvert	xy4284291272829383	3255	-72.82938803	42.84291924	1864579.337	2433592.596
371	0.633	1	Culvert	xy4279301972846118	781	-72.84611538	42.79301968	1864605.107	2427853.346
372	0.62	1	Culvert	xy4279282072845981	780	-72.84597768	42.79282114	1864621.328	2427834.517
373	0.651	1	Culvert	xy4280913172839093	2008	-72.83909302	42.80913067	1864724.956	2429738.257
374	0.701	1	Culvert	xy4285586472822744	1213	-72.82273888	42.85587119	1864754.293	2435127.448
375	0.667	1	Culvert	xy4280836372838140	2007	-72.83813485	42.80836736	1864821.149	2429674.285
376	0.75	1	Culvert	xy4285513572821544	1212	-72.82154062	42.85513554	1864868.631	2435071.196
377	0.655	1	Culvert	xy4279760372839873	3208	-72.83987293	42.79760956	1864974.065	2428473.584
378	0.771	1	Culvert	xy4280691572835758	2006	-72.83575868	42.80692318	1865047.604	2429564.308
379	0.628	1	Culvert	xy4283188672826298	2764	-72.82629864	42.8318863	1865120.645	2432456.886
380	0	1	Culvert	xy4280626172834623	2004	-72.83461827	42.80626332	1865155.394	2429515.134
381	0.77	1	Culvert	xy4285487972816695	1211	-72.81670097	42.85488523	1865257.015	2435139.035
382	0.61	1	Culvert	xy4278898572838981	778	-72.83897474	42.78898909	1865277.407	2427556.38
383	0.555	1	Culvert	xy4275006272851996	2831	-72.8520015	42.75006404	1865298.213	2423079.319
384	0.651	1	Culvert	xy4284824472782646	2368	-72.78264092	42.8482475	1868122.084	2435088.379
385	0.946	1	Culvert	xy4277916172805586	3030	-72.80558768	42.77916146	1868178.059	2427146.491
386	0.62	1	Culvert	xy4285727772777278	2258	-72.77727943	42.85727684	1868300.769	2436172.711
387	0.678	1	Culvert	xy4279240372799220	2495	-72.79922679	42.79240633	1868322.419	2428707.733
388	0.77	1	Culvert	xy4277597772804168	2496	-72.80417409	42.77597943	1868375.579	2426829.234
389	0.582	1	Culvert	xy4284506072780337	2370	-72.78033217	42.84506291	1868390.22	2434788.499
390	0.577	1	Culvert	xy4282483372781400	2625	-72.78139541	42.82483687	1868853.07	2432574.685
391	0.546	1	Culvert	xy4275600772803815	1580	-72.80382163	42.75601095	1868942.68	2424670.832
392	0.952	1	Culvert	xy4276846172798074	2934	-72.79807894	42.76846769	1869059.651	2426134.547
393	0.646	1	Culvert	xy4282173872778709	2626	-72.77870869	42.82173853	1869148.759	2432291.597
394	0.62	1	Culvert	xy4285284572876420	2819	-72.87642604	42.85285076	1860601.824	2433747.64
395	0.608	1	Culvert	xy4285560272872018	2818	-72.8720243	42.85560418	1860874.847	2434132.415
396	0.661	1	Culvert	xy4281944872883021	1642	-72.88302552	42.81945648	1860980.073	2429996.88
397	0.828	1	Culvert	xy4278233672895632	1678	-72.89563132	42.78233565	1860983.911	2425724.043
398	0	1	Culvert	xy4279327272890397	3437	-72.89040364	42.7932747	1861102.318	2427012.859
399	0.642	1	Culvert	xy4287569772862147	2558	-72.86214675	42.87570521	1861112.392	2436505.589
400	0.943	1	Culvert	xy4286585772864441	1335	-72.86444715	42.86585964	1861196.199	2435392.907
401	0.741	1	Culvert	xy4279023372888962	543	-72.88895762	42.79023621	1861298.227	2426711.631
402	0.641	1	Culvert	xy4276916272895892	1599	-72.89588865	42.76916298	1861317.952	2424290.268
403	0.665	1	Culvert	xy4287512872859449	2557	-72.85944898	42.87513676	1861340.396	2436496.785
404	0.644	1	Culvert	xy4276621472895492	1601	-72.89549571	42.76621517	1861428.283	2423978.235
405	0.669	1	Culvert	xy4276286972894506	1600	-72.89450446	42.76287725	1861596.364	2423635.609
406	0.759	1	Culvert	xy4278938972884996	542	-72.88500179	42.78939114	1861633.255	2426697.462
407	0	1	Culvert	xy4283574872869096	2841	-72.86909175	42.83574963	1861640.781	2432036.749
408	0.763	1	Culvert	xy4279200872882789	541	-72.88278487	42.79201467	1861737.652	2427025.429
409	0	1	Culvert	xy4281438772874377	3120	-72.87437345	42.8143882	1861799.246	2429616.687
410	0.914	1	Culvert	xy4286534172856625	1332	-72.85662034	42.86534787	1861827.139	2435490.724
411	0.56	1	Culvert	xy4279651572880085	3490	-72.88008059	42.79652013	1861829.848	2427567.048
412	0.804	1	Culvert	xy4278911872880575	540	-72.88057465	42.78911753	1861990.111	2426754.52
413	0.619	1	Culvert	xy4284526072859689	3216	-72.85968396	42.84526586	1862126.561	2433253.032
414	0.919	1	Culvert	xy4286123172853196	1684	-72.85320253	42.86123547	1862207.449	2435111.756
415	0.529	1	Culvert	xy4285502772854471	1683	-72.85447653	42.85502887	1862274.224	2434413.766
416	0.717	1	Culvert	xy4278877072876759	2408	-72.87675418	42.78877144	1862301.026	2426791.845
417	0.732	1	Culvert	xy4278875872876594	1481	-72.87660074	42.78876259	1862313.377	2426793.893
418	0.673	1	Culvert	xy4278952672875802	1480	-72.87580714	42.78952695	1862355.446	2426892.343
419	0.654	1	Culvert	xy4286864972848345	2233	-72.84834555	42.868649	1862390.635	2436010.821
420	0.916	1	Culvert	xy4286048572851007	466	-72.85101119	42.8604866	1862400.427	2435073.494
421	0.802	1	Culvert	xy4278645672875874	2077	-72.87587268	42.78645634	1862432.943	2426558.037
422	0.68	1	Culvert	xy4274497572927730	2433	-72.92773113	42.74498327	1859452.886	2421044.152
423	0.762	1	Culvert	xy4274967672920345	1037	-72.92034637	42.74968534	1859909.933	2421698.718
424	0.615	1	Culvert	xy4275172572914302	1036	-72.9143082	42.75173076	1860331.938	2422038.776
425	0.609	1	Culvert	xy4274615572900423	2689	-72.90042247	42.7461548	1861578.76	2421705.867
426	0.638	1	Culvert	xy4274945072897904	1192	-72.89790819	42.74945719	1861688.544	2422113.321
427	0.588	1	Culvert	xy4275396672887414	2770	-72.88741824	42.75396693	1862395.786	2422808.006
428	0.649	1	Culvert	xy4274307172884867	2769	-72.88486485	42.74307857	1862890.519	2421677.062
429	0.565	1	Culvert	xy4274595972855404	2830	-72.85541028	42.7459623	1865139.516	2422567.563
430	0.738	1	Culvert	xy4273973772856665	3184	-72.85665942	42.73974288	1865208.446	2421868.513
431	0.606	1	Culvert	xy4274758972853836	2829	-72.85383922	42.74758974	1865219.749	2422774.901
432	0.62	1	Culvert	xy4274527472829527	1764	-72.82953021	42.74528253	1867201.97	2423002.048
433	0.638	1	Culvert	xy4306254572994161	1556	-72.99415703	43.0625464	1845699.085	2454192.048
434	0.671	1	Culvert	xy4306160972988036	1557	-72.98803138	43.06161509	1846205.833	2454210.041
435	0.685	1	Culvert	xy4305778172988858	1783	-72.98885374	43.05778341	1846243.776	2453778.552
436	0.761	1	Culvert	xy4306162872987546	1047	-72.98754846	43.06162829	1846243.463	2454220.855
437	0.715	1	Culvert	xy4306112972968401	2380	-72.96840674	43.06113192	1847762.299	2454539.055
438	0.617	1	Culvert	xy4309151272955658	3056	-72.95565939	43.09152043	1847949.831	2458081.985
439	0.548	1	Culvert	xy4308447672955756	1619	-72.9557521	43.08448203	1848131.312	2457317.025
440	0.651	1	Culvert	xy4305996972952352	2607	-72.95235005	43.05996967	1849056.315	2454725.333
441	0.647	1	Culvert	xy4305756672939357	2512	-72.93935662	43.05756555	1850142.737	2454717.541
442	0.933	1	Culvert	xy4282602073002409	2438	-73.00241575	42.82602408	1851381.823	2428377.333
443	0	1	Culvert	xy4282634073000727	2439	-73.00072874	42.82634944	1851506.258	2428445.496
444	0.681	1	Culvert	xy4282693172997806	3404	-72.9978052	42.82693091	1851721.424	2428565.537
445	0.6	1	Culvert	xy4284362272992132	2702	-72.99212776	42.84362456	1851722.302	2430487.099
446	0.667	1	Culvert	xy4284562572990367	2754	-72.99036631	42.84562459	1851807.705	2430738.381
447	0.63	1	Culvert	xy4289483372970858	392	-72.97086503	42.89483891	1852026.816	2436456.724
448	0.585	1	Culvert	xy4288370272972946	1920	-72.97294808	42.88371071	1852160.917	2435209.104
449	0.854	1	Culvert	xy4283361972989801	451	-72.98980227	42.83361903	1852173.852	2429447.028
450	0.518	1	Culvert	xy4281910172992191	626	-72.99219671	42.81910687	1852373.663	2427826.067
451	0.848	1	Culvert	xy4282893572988127	453	-72.98813123	42.82893617	1852431.192	2428971.604
452	0.823	1	Culvert	xy4282979072987643	452	-72.98764564	42.82979028	1852446.629	2429073.722
453	0.687	1	Culvert	xy4287109872905526	2939	-72.90552127	42.87110554	1857816.211	2435158.101
454	0.693	1	Culvert	xy4287050372904236	2941	-72.90423067	42.87050837	1857934.037	2435118.569
455	0.672	1	Culvert	xy4289485772895926	1628	-72.89592431	42.8948575	1857934.115	2437921.53
456	0.693	1	Culvert	xy4287041072904040	2940	-72.90403552	42.87041565	1857951.919	2435112.329
457	0.703	1	Culvert	xy4287177272901501	1918	-72.90149715	42.87177314	1858115.577	2435309.175
458	0.706	1	Culvert	xy4289062372894651	1630	-72.89465573	42.89062398	1858147.983	2437487.237
459	0.676	1	Culvert	xy4288806772894473	1629	-72.89446998	42.88807383	1858231.22	2437214.322
460	0.611	1	Culvert	xy4288527872894761	3107	-72.89475986	42.88528648	1858283.342	2436906.382
461	0.805	1	Culvert	xy4288157672891195	1614	-72.89118965	42.88157995	1858664.514	2436574.25
462	0.63	1	Culvert	xy4282338072910629	3449	-72.91063277	42.82338689	1858695.885	2429882.869
463	0.579	1	Culvert	xy4281039372914011	2816	-72.91400504	42.81039636	1858778.948	2428407.956
464	0.633	1	Culvert	xy4276808572925121	2093	-72.92512228	42.76809291	1859038.074	2423601.983
465	1	1	Culvert	xy4279307572914787	589	-72.91479321	42.79307987	1859182.18	2426514.336
466	0	1	Culvert	xy4292159873052370	1747	-73.05237144	42.92160695	1844884.951	2437774.994
467	0.678	1	Culvert	xy4288988473037091	3548	-73.03709087	42.88988412	1846937.544	2434630.409
468	0.724	1	Culvert	xy4289078773027551	3550	-73.02755453	42.89078815	1847665.39	2434913.852
469	0.705	1	Culvert	xy4283823573041000	3493	-73.04100613	42.83823809	1848009.38	2428951.304
470	0	1	Culvert	xy4289578573020544	3553	-73.02055004	42.89579024	1848083.912	2435592.674
471	0.746	1	Culvert	xy4284463573037751	21	-73.0377507	42.844644	1848095.025	2429709.6
472	0.62	1	Culvert	xy4288938873020833	3456	-73.02083969	42.88939113	1848232.273	2434892.875
473	0.766	1	Culvert	xy4289694973016546	3552	-73.01654834	42.89695834	1848368.186	2435797.213
474	0.77	1	Culvert	xy4289703273016074	3551	-73.01607827	42.89703963	1848403.075	2435815.174
475	0.814	1	Culvert	xy4284128673031121	3476	-73.0311186	42.84128662	1848708.16	2429474.351
476	0	1	Culvert	xy4287179673020355	3309	-73.02035379	42.87179589	1848741.346	2432993.587
477	0.729	1	Culvert	xy4288951173008868	1906	-73.00887094	42.88951068	1849172.879	2435138.674
478	0.748	1	Culvert	xy4288852973009100	1905	-73.0090993	42.88852905	1849181.148	2435027.748
479	0.602	1	Culvert	xy4283800073024182	3415	-73.02418805	42.83800394	1849342.891	2429253.061
480	0.931	1	Culvert	xy4283752373020381	215	-73.02037557	42.83752859	1849656.476	2429275.689
481	0.904	1	Culvert	xy4283510573015756	2331	-73.01575104	42.83510963	1850086.16	2429103.283
482	0.701	1	Culvert	xy4282986672986620	3200	-72.98661872	42.82986667	1852525.624	2429102.027
483	0.71	1	Culvert	xy4282800572987030	3201	-72.98703718	42.82800943	1852542.365	2428892.398
484	0.584	1	Culvert	xy4287126072970793	1569	-72.97078816	42.871265	1852664.922	2433901.253
485	0.58	1	Culvert	xy4289482772956221	395	-72.95621913	42.89483599	1853181.564	2436741.918
486	0.646	1	Culvert	xy4289487772955080	393	-72.95508186	42.89488621	1853269.876	2436769.543
487	0.719	1	Culvert	xy4287862272956428	98	-72.95642757	42.87863023	1853599.891	2434980.155
488	0.688	1	Culvert	xy4279740372983256	3074	-72.98326024	42.79741086	1853660.476	2425646.67
489	0.616	1	Culvert	xy4288188272954118	1921	-72.95411325	42.88188882	1853694.96	2435378.73
490	0.753	1	Culvert	xy4281488872973167	1779	-72.97317176	42.81489646	1853988.179	2427740.314
491	0.803	1	Culvert	xy4288185772948661	2895	-72.94866414	42.88186545	1854125.257	2435482.496
492	1	1	Culvert	xy4288114372948145	893	-72.94815146	42.88114588	1854184.993	2435414.454
493	0.861	1	Culvert	xy4280300372974549	1159	-72.97454502	42.80300386	1854198.624	2426423.426
494	0.66	1	Culvert	xy4280783872972665	530	-72.97266872	42.80784503	1854216.948	2426985.202
495	0.834	1	Culvert	xy4278560872979537	3080	-72.97954214	42.78561393	1854270.251	2424439.43
496	0.599	1	Culvert	xy4281014172969129	529	-72.96913542	42.81014395	1854434.218	2427303.527
497	0.604	1	Culvert	xy4281026272968934	528	-72.96894094	42.8102685	1854446.231	2427320.834
498	1	1	Culvert	xy4287839572945321	895	-72.94532004	42.8784047	1854481.829	2435172.394
499	1	1	Culvert	xy4287514672945523	894	-72.94552983	42.87514999	1854552.644	2434815.295
500	0.6	1	Culvert	xy4279444572965853	2981	-72.96585872	42.7944525	1855113.716	2425665.3
501	0.913	1	Culvert	xy4279391772965444	2691	-72.9654387	42.79392456	1855161.038	2425616.229
502	0.549	1	Culvert	xy4277826172967511	3076	-72.9675171	42.77826833	1855416.82	2423877.259
503	0.628	1	Culvert	xy4280440972957701	3377	-72.95770683	42.80441132	1855490.145	2426904.75
504	0.872	1	Culvert	xy4278218572959935	1792	-72.95993512	42.78218547	1855910.499	2424450.243
505	0.626	1	Culvert	xy4277477072959324	1898	-72.9593193	42.77477381	1856157.972	2423658.255
506	0	1	Culvert	xy4287195672923612	2985	-72.92360671	42.87196135	1856367.071	2434897.499
507	0.633	1	Culvert	xy4280895572942317	1966	-72.94231271	42.80895675	1856583.321	2427698.457
508	0.464	1	Culvert	xy4277266872954349	1899	-72.95434812	42.772677	1856606.836	2423527.902
509	1	1	Culvert	xy4287065672919557	200	-72.91955838	42.87066503	1856721.141	2434835.994
510	0.891	1	Culvert	xy4277327672951462	3179	-72.95145614	42.77327918	1856819.073	2423649.727
511	0.565	1	Culvert	xy4289644772909382	3110	-72.90937719	42.89645134	1856830.826	2437831.442
512	0.564	1	Culvert	xy4286863872917609	1044	-72.91760825	42.86864659	1856929.164	2434655.191
513	0.674	1	Culvert	xy4286877072916459	1045	-72.91646057	42.86877804	1857016.136	2434691.873
514	0.814	1	Culvert	xy4277034772947882	3097	-72.94787796	42.7703535	1857180.191	2423402.274
515	0.636	1	Culvert	xy4280219672935598	1967	-72.93559317	42.80220369	1857295.058	2427097.255
516	0.572	1	Culvert	xy4279456272938005	1666	-72.93799909	42.79456454	1857310.263	2426221.615
517	0.547	1	Culvert	xy4280206172934723	2596	-72.93472655	42.80206161	1857367.284	2427098.781
518	1	1	Culvert	xy4277123272945045	2891	-72.94505046	42.77123936	1857379.719	2423553.63
519	0.667	1	Culvert	xy4277954172941814	1238	-72.94181956	42.77954308	1857411.94	2424517.528
520	0.623	1	Culvert	xy4277182072941639	1240	-72.94164612	42.77182625	1857632.823	2423683.834
521	0.647	1	Culvert	xy4277328972940777	1239	-72.94077947	42.77328936	1857661.983	2423859.487
522	0.624	1	Culvert	xy4289040372900543	3109	-72.90054516	42.89040317	1857689.654	2437348.151
523	0.628	1	Culvert	xy4289014972900354	3108	-72.90034994	42.89015528	1857711.71	2437325.085
524	0.634	1	Culvert	xy4286600972908037	1659	-72.90804378	42.86601146	1857754.246	2434556.335
525	0.676	1	Culvert	xy4277023272940203	3425	-72.94020606	42.77023253	1857789.345	2423539.104
526	0.601	1	Culvert	xy4282582973013232	1605	-73.01323372	42.8258375	1850532.989	2428146.391
527	0.7	1	Culvert	xy4257031272620175	1440	-72.62017027	42.57031913	1888495.674	2408167.372
528	0.7	1	Culvert	xy4257011372619573	1441	-72.61956866	42.57011983	1888548.711	2408157.719
529	0.5	1	Culvert	xy4264389872593869	2147	-72.59387142	42.64389822	1888571.664	2416666.401
530	1	1	Culvert	xy4258578472612021	1242	-72.61201563	42.58578794	1888719.758	2410006.449
531	1	1	Culvert	xy4258519172611499	1243	-72.61149517	42.58519253	1888777.151	2409952.243
532	0.7	1	Culvert	xy4260825172601199	1829	-72.60119954	42.6082588	1888963.305	2412657.431
533	0.7	1	Culvert	xy4261585172597487	2722	-72.59748704	42.61585956	1889049.824	2413555.171
534	0.5	1	Culvert	xy4266959672577013	2283	-72.57701318	42.66959455	1889203.535	2419786.758
535	0.6	1	Culvert	xy4261288072596400	1826	-72.59640451	42.61288774	1889216.412	2413254.539
536	0.4	1	Culvert	xy4262699672591236	87	-72.59122631	42.62700209	1889241.244	2414887.479
537	0.5	1	Culvert	xy4269434072651069	2785	-72.65107345	42.6943459	1882678.17	2420999.986
538	0.8	1	Culvert	xy4259080972686392	9	-72.68640851	42.59081714	1882696.761	2409075.569
539	0.6	1	Culvert	xy4259058372685947	15	-72.68594589	42.59057522	1882739.935	2409058.502
540	0.3	1	Culvert	xy4264758572665904	2426	-72.66590612	42.64759354	1882776.462	2415637.667
541	0.6	1	Culvert	xy4258223072687642	3044	-72.68764575	42.58221963	1882832.247	2408118.812
542	0.8	1	Culvert	xy4259077372684201	14	-72.68419834	42.59079073	1882872.366	2409116.493
543	0.9	1	Culvert	xy4263975172666694	1357	-72.66669471	42.63975075	1882927.186	2414771.748
544	0.4	1	Culvert	xy4259288772682610	13	-72.68261119	42.59289534	1882940.811	2409376.142
545	0.3	1	Culvert	xy4266901172655900	2862	-72.65590237	42.66901104	1882985.23	2418157.817
546	0.8	1	Culvert	xy4259367572680890	12	-72.68088454	42.59368088	1883056.103	2409495.53
547	0.9	1	Culvert	xy4263380572666789	3002	-72.6667853	42.63381172	1883081.373	2414126.053
548	0.8	1	Culvert	xy4260320472676872	6	-72.67686934	42.60320327	1883115.195	2410607.583
549	0.3	1	Culvert	xy4259480072678664	11	-72.67867767	42.59478036	1883200.862	2409658.476
550	0.2	1	Culvert	xy4261167372672567	3205	-72.67255363	42.61167457	1883226.519	2411611.605
551	0.8	1	Culvert	xy4259729672677212	10	-72.67721103	42.59730308	1883248.395	2409961.072
552	1	1	Culvert	xy4263448172664200	2050	-72.66420444	42.63448864	1883267.064	2414250.585
553	0.6	1	Culvert	xy4263591972662665	2898	-72.66267556	42.63592313	1883348.98	2414436.408
554	0.6	1	Culvert	xy4261022472671143	3206	-72.6711236	42.6102222	1883379.09	2411482.473
555	0.6	1	Culvert	xy4266905672650402	661	-72.65040843	42.6690597	1883418.108	2418271.962
556	0.5	1	Culvert	xy4261229072667468	2301	-72.66746442	42.61228813	1883612.415	2411778.99
557	0.7	1	Culvert	xy4270170872636613	1057	-72.63660788	42.70171157	1883620.631	2422085.089
558	0.5	1	Culvert	xy4261173572667433	2297	-72.66743013	42.61173583	1883630.132	2411719.789
559	0.4	1	Culvert	xy4261305472666734	2300	-72.66672773	42.61306395	1883649.609	2411877.708
560	0.5	1	Culvert	xy4270193972635644	701	-72.63564471	42.70193821	1883690.548	2422128.748
